,x_minimum,x_maximum,y_minimum,y_maximum,pixels_areas,x_perimeter,y_perimeter,sum_of_luminosity,minimum_of_luminosity,maximum_of_luminosity,length_of_conveyer,steel_plate_thickness,edges_index,empty_index,square_index,outside_x_index,edges_x_index,edges_y_index,logofareas,log_x_index,log_y_index,orientation_index,luminosity_index,sigmoidofareas,typeofsteel_a300,outside_global_index,anomaly
0,-1.178833409783414,-1.2845808324268841,-0.8356321054869582,-0.8356312344014739,-0.32372653980592647,-0.40348386352355137,-0.17949074508471372,-0.32663042545228943,-0.45511087195325045,-1.4256795258645594,1.8800603353666838,0.12721245685871116,-1.0259160226499504,-1.3895584700613168,-1.3032212542023767,-0.4127958998971899,-0.48361915427682245,0.6811127272938535,0.1408444585133785,-0.6734746747679657,0.6060317306700284,1.2884625842362318,-1.3024829057275895,0.14161325370151098,1,1.0,0
1,0.055244172510242134,-0.0025569740407557807,0.5301232769985252,0.5301154275773583,-0.37252753900496155,-0.4471067795916139,-0.3188383049561407,-0.3610950178019614,-0.17614950607851312,-0.4615233430811703,1.8800603353666838,0.12721245685871116,1.300146636065941,-0.23876778799468615,-1.2090197870990822,-0.4358854449489208,0.019820900558190264,0.5172808749823034,-0.3612997682762677,-0.9539163260961387,0.2284930366859691,1.239362548751613,-0.41375336815834535,-0.7033212573344056,1,1.0,0
2,0.4318117929779581,0.38994284283619535,-0.0627412527802034,-0.06275586560934596,-0.3838837463657433,-0.4595704698967746,-0.4283256734265476,-0.3703004477947577,0.3469030549366193,-0.33296918537671844,1.39229755469389,0.5905811383922392,1.9713827900638266,-0.5452555821299935,-0.7346347097342841,-0.43378639539876335,0.6034067446482362,0.4223272788978314,-0.5939135146471518,-0.9539163260961387,-0.2032477889578664,0.9921018122872373,-0.008179300883876086,-0.9516212510637766,1,1.0,0
3,0.4809293086911384,0.44327162230317235,-0.7763134841900312,-0.7763119969966291,-0.3516566714229843,-0.4284112441338728,-0.16953734795104036,-0.3406710579434917,0.3469030549366193,-0.2686921065244925,-0.6654516762694591,4.992583612960756,1.1830138122951028,0.2790045072747702,-1.4015510724536244,-0.4023006521464031,-0.21944929551872852,0.6811127272938535,-0.09036415265153115,-0.8037037842718412,0.6262532951738682,1.3397144141046387,-0.2693444199621327,-0.03999705346265728,0,1.0,0
4,1.373230844147248,1.394657047994043,-0.6987794016279831,-0.6986501870603778,0.33370578902635745,-0.13551452196259597,1.970443035788731,0.2719509800062968,-1.8150475305925948,-0.2686921065244925,-0.6654516762694591,2.5598980349097333,-0.9618183385309085,0.3399680194597221,-1.7370734293872712,-0.24697098543475898,-1.212323344930593,0.6245341596787538,1.3611405151202194,0.06164619508666843,2.20374379621052,1.5145966122052332,-0.5950326861067823,1.3854949968685506,0,1.0,0
5,-0.3847669057536651,-0.45051872156336303,-0.9384321737749706,-0.9384054231060505,-0.2123129378609596,-0.3847883280658103,0.2485053316632406,-0.22412897037629775,-0.8735529207653564,-0.20441502767226655,-0.4063276990370374,-0.7995249062083449,0.8293377582981559,-0.5527716315774535,-1.5111400301992897,-0.34562631429215457,-0.17470771413849143,0.6811127272938535,0.6170575537745848,-0.36294560848544893,1.2231021526428696,1.3968347741106495,-0.8062691794789019,1.3479820481756244,0,1.0,0
6,-0.4195584793838345,-0.4398529656699676,-0.9154095367410927,-0.9151851925304785,2.372605397071578,0.9238991539760649,3.682427342780548,3.5914451617093506,-2.303229920873385,4.423534649688001,1.8800603353666838,1.7490028422260595,0.4050566410837871,-0.5753197799198329,-1.6871579109620192,-0.1000375169237443,-1.756225351622516,0.4877616223135555,2.095515269588211,0.7083010836576358,2.6377777889630387,1.4885794619285229,3.0789460331617526,1.3854949968685506,0,1.0,0
7,-0.8759420628854686,-0.9646081556250218,-0.8717545976921874,-0.871768192627163,-0.36516135044661663,-0.44087493443903353,-0.41837227629287427,-0.3379537762726254,1.2186573232951734,2.688053520677901,1.8800603353666838,1.7490028422260595,-0.45489350676711515,-0.5669686138670996,-0.10900185849447529,-0.38760730529530163,1.2223967966130782,0.6811127272938535,-0.24991086831173645,-0.4559022487175257,-0.1079771190789517,0.6660071543077168,2.3492199651489765,-0.5916755767006958,0,1.0,0
8,-0.5894232212252499,-0.659567537073913,-0.7402554491035058,-0.7402653992385978,-0.3246473133757196,-0.41594755382871207,-0.3586518934908341,-0.3117727270580769,-1.2571247988431202,1.1454036282244782,1.8800603353666838,1.7490028422260595,0.0848935894434966,-1.5782948228530862,-0.10900185849447529,-0.3498244133924693,1.0574365313502918,0.6811127272938535,0.13458521986858302,-0.20015922160560523,0.12967838127545353,0.6660071543077168,0.0156328129144356,0.07343495806119205,0,1.0,0
9,-1.1133433888325068,-1.1992547852797208,-0.5294644060613937,-0.5293911758656966,0.0565529445186299,-0.22276035409872097,1.044777102357109,0.09263995461377031,-1.2571247988431202,0.8240182339633485,1.8800603353666838,1.7490028422260595,-0.9026011887356515,0.15206678327322568,-1.6192277693456993,-0.31204152148963693,-0.9613814319718733,0.5925549692876101,1.1005518041940225,0.0023694969676631415,1.7970193390250422,1.4531726634316464,0.43503326884598903,1.3854949968685506,0,1.0,0
